,team name,points_eff,assists_eff,tpm_eff,totReb_eff,Points_Rebounds_Assist_eff,Points_Rebounds_eff,Points_Assist_eff,Rebounds_Assist_eff
0,76ers,1.0312600264146667,0.9509655297248037,1.0067257437287458,1.080544038176065,1.0312574111905508,1.045063541592004,1.0157795115062704,1.0312532460943786
1,Bucks,0.9796370403941921,0.9485556452486168,1.089529391945978,0.9829964446493422,0.9758796099128222,0.9805779456891441,0.9736446496232118,0.9698953964687579
2,Bulls,1.0067269763620348,1.020699529960374,1.2199899243322367,0.9715095648495,1.0003605255709231,0.9968632486145189,1.0094208387461896,0.9902210963508636
3,Cavaliers,0.9385375154212706,0.9414754675531982,0.9468933691332324,1.0332535986953728,0.9616045154225432,0.9650656905085925,0.9391039429306695,0.9983418156084712
4,Celtics,0.9495936494623389,0.9482436666834124,0.8982692946211853,0.9445363158235915,0.9481869404468296,0.9481771864118617,0.9493333772220637,0.9459465671267545
5,Clippers,1.039137278606309,1.041920310340271,1.072374422191871,0.9812750608076259,1.0257172716062577,1.0229311709248703,1.0396738379724453,1.0043441053674338
6,Grizzlies,1.002005593717196,0.9834918688670529,1.048022387210402,1.0401263281286794,1.0083996177941812,1.0126824870384556,0.9984362084496157,1.0185829611808066
7,Hawks,0.9963365071868796,1.0391031615573108,1.1660432035938078,0.9846363733440552,0.9998150791215411,0.9930595220287274,1.0045817775087158,1.0053551728214134
8,Heat,0.9729940388002009,1.0088816023176757,0.9641164601442465,0.9994534383192627,0.9845829494359716,0.9804048138120409,0.9799130430279019,1.0030398484185317
9,Hornets,1.02774744421328,1.0314844772509375,0.9236381759433646,1.1389158386117237,1.054863579455911,1.0588835990122898,1.0284679318934764,1.0980496721526554
10,Jazz,1.0658308353108619,1.1410452373085556,1.1254812709497022,0.9191515465248488,1.0418118604875959,1.024748753787933,1.0803319246688134,1.0035584123499142
11,Kings,1.065759136631559,1.167765184476723,1.0177730271521674,0.948261718644123,1.0526451487011825,1.0328503425922346,1.0854255672029214,1.0317593589926677
12,Knicks,1.003225106114456,0.9810074125338111,1.1415872650264642,1.0201663469442908,1.004014051048961,1.0079700257457898,0.9989416078563643,1.005270551976151
13,Lakers,1.040614140187973,1.1002156993527936,1.0831963443696704,0.9771539777419279,1.0341927521562821,1.0228401545854784,1.0521051247915438,1.0239658279911312
14,Magic,0.9492667932772848,0.9681231114351053,1.012959986281677,0.8879258353331118,0.9373736961035317,0.9320863565856844,0.9529022294079463,0.9184323391438715
15,Mavericks,1.0566202092888541,1.1437858628633468,1.1200382554943331,1.012528474592778,1.0588718540722195,1.0442709522515219,1.0734254606483837,1.0624579012527808
16,Nets,0.9737587772820935,0.8649216449517434,0.8518546862266789,1.0526405934804348,0.9766418648077796,0.9958520750513827,0.9527753360864304,0.9812335694892549
17,Nuggets,0.9341585273522482,0.9832896608672471,0.8278039117567855,0.973076797491239,0.9506680563561375,0.9450587952756488,0.9436308483231746,0.9769617019498733
18,Pacers,1.0460891302632056,0.9636233742216812,0.9139425800017734,0.9830251982273222,1.018918213946257,1.0284261212692485,1.0301900036921294,0.9756448750201969
19,Pelicans,0.9290907200165083,0.9356952796039133,0.9054338568256995,0.9983359713824493,0.9466084819229516,0.9484849990945956,0.9303640573854581,0.9745078740288656
20,Pistons,1.00997945417291,1.012792270517314,0.9401120321374198,0.9372092337173754,0.9930009938161493,0.9895978982358807,1.0105217559139907,0.9659605119681937
21,Raptors,1.042376554197417,1.0262429231951242,1.1152452267352502,1.076591553608678,1.0481863663353619,1.0519595253636533,1.0392660431966168,1.0574392736281935
22,Rockets,0.9882637648534472,0.9198868952373467,0.9769522038494965,1.0602888932032795,0.9954445509165901,1.0084366346502458,0.97508092925302,1.006880918591539
23,Spurs,1.0365661485531943,1.0029042949352363,0.8583428523818346,0.9567867090461282,1.0125609830761488,1.0142214435521744,1.0300762538747357,0.9743295281797837
24,Suns,0.9724585748136194,0.8811991476486949,1.0401960666631023,1.0113236275058448,0.9683571778734645,0.983343937541443,0.9548640573684819,0.9618251515777253
25,Thunder,0.9618012482497985,0.944486289505655,0.9836381360313525,1.0450705188343143,0.9791610831647077,0.9851233886202674,0.9584629811452384,1.006808955294243
26,Timberwolves,0.9718079290109688,0.9729680793619743,0.9222371373325088,0.9751886262360545,0.9727860908533753,0.9727547980621811,0.9720316021834167,0.9743439451574859
27,Trail Blazers,1.0079609989683704,1.0040898936053295,0.9423518785529954,0.9690129828501033,0.9980849461009288,0.997052399761421,1.0072146625847451,0.982356003506604
28,Warriors,0.9586158877799542,1.0152980994112348,0.9923750706733611,0.9698571369661452,0.9696188599442279,0.9617643480657168,0.9695440317795131,0.9871425730978252
29,Wizards,1.0343315318698583,1.0465202388302104,0.9034191785046102,1.0686483584505106,1.044321153933787,1.0439430228912752,1.036681474488499,1.0602309707494233
