,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Bam Adebayo,-130,16.5,f13eb486120d8466fc3d004f69280112,basketball_nba,NBA,2024-04-17T23:10:00Z,Philadelphia 76ers,Miami Heat,draftkings,DraftKings,,player_points,2024-04-17T20:14:09Z
1,Under,Bam Adebayo,100,16.5,f13eb486120d8466fc3d004f69280112,basketball_nba,NBA,2024-04-17T23:10:00Z,Philadelphia 76ers,Miami Heat,draftkings,DraftKings,,player_points,2024-04-17T20:14:09Z
2,Over,Buddy Hield,100,8.5,f13eb486120d8466fc3d004f69280112,basketball_nba,NBA,2024-04-17T23:10:00Z,Philadelphia 76ers,Miami Heat,draftkings,DraftKings,,player_points,2024-04-17T20:14:09Z
3,Under,Buddy Hield,-130,8.5,f13eb486120d8466fc3d004f69280112,basketball_nba,NBA,2024-04-17T23:10:00Z,Philadelphia 76ers,Miami Heat,draftkings,DraftKings,,player_points,2024-04-17T20:14:09Z
4,Over,Caleb Martin,-130,8.5,f13eb486120d8466fc3d004f69280112,basketball_nba,NBA,2024-04-17T23:10:00Z,Philadelphia 76ers,Miami Heat,draftkings,DraftKings,,player_points,2024-04-17T20:14:09Z
5,Under,Caleb Martin,100,8.5,f13eb486120d8466fc3d004f69280112,basketball_nba,NBA,2024-04-17T23:10:00Z,Philadelphia 76ers,Miami Heat,draftkings,DraftKings,,player_points,2024-04-17T20:14:09Z
6,Over,Duncan Robinson,114,7.5,f13eb486120d8466fc3d004f69280112,basketball_nba,NBA,2024-04-17T23:10:00Z,Philadelphia 76ers,Miami Heat,draftkings,DraftKings,,player_points,2024-04-17T20:14:09Z
7,Under,Duncan Robinson,-145,7.5,f13eb486120d8466fc3d004f69280112,basketball_nba,NBA,2024-04-17T23:10:00Z,Philadelphia 76ers,Miami Heat,draftkings,DraftKings,,player_points,2024-04-17T20:14:09Z
8,Over,Haywood Highsmith,-125,4.5,f13eb486120d8466fc3d004f69280112,basketball_nba,NBA,2024-04-17T23:10:00Z,Philadelphia 76ers,Miami Heat,draftkings,DraftKings,,player_points,2024-04-17T20:14:09Z
9,Under,Haywood Highsmith,-105,4.5,f13eb486120d8466fc3d004f69280112,basketball_nba,NBA,2024-04-17T23:10:00Z,Philadelphia 76ers,Miami Heat,draftkings,DraftKings,,player_points,2024-04-17T20:14:09Z
