,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Jordan Poole,-122,22.5,04690cf49d6417ab9eb5c0e76bc89e9a,basketball_nba,NBA,2024-04-12T23:00:00Z,Washington Wizards,Chicago Bulls,fanduel,FanDuel,,player_points,2024-04-12T19:00:01Z
1,Under,Jordan Poole,100,22.5,04690cf49d6417ab9eb5c0e76bc89e9a,basketball_nba,NBA,2024-04-12T23:00:00Z,Washington Wizards,Chicago Bulls,fanduel,FanDuel,,player_points,2024-04-12T19:00:01Z
2,Over,Jordan Poole,-123,23.5,04690cf49d6417ab9eb5c0e76bc89e9a,basketball_nba,NBA,2024-04-12T23:00:00Z,Washington Wizards,Chicago Bulls,mybookieag,MyBookie.ag,,player_points,2024-04-12T18:59:50Z
3,Under,Jordan Poole,-113,23.5,04690cf49d6417ab9eb5c0e76bc89e9a,basketball_nba,NBA,2024-04-12T23:00:00Z,Washington Wizards,Chicago Bulls,mybookieag,MyBookie.ag,,player_points,2024-04-12T18:59:50Z
4,Over,Jordan Poole,-120,23.5,04690cf49d6417ab9eb5c0e76bc89e9a,basketball_nba,NBA,2024-04-12T23:00:00Z,Washington Wizards,Chicago Bulls,pointsbetus,PointsBet (US),,player_points,2024-04-12T18:59:50Z
5,Under,Jordan Poole,-110,23.5,04690cf49d6417ab9eb5c0e76bc89e9a,basketball_nba,NBA,2024-04-12T23:00:00Z,Washington Wizards,Chicago Bulls,pointsbetus,PointsBet (US),,player_points,2024-04-12T18:59:50Z
6,Over,Jordan Poole,-125,23.5,04690cf49d6417ab9eb5c0e76bc89e9a,basketball_nba,NBA,2024-04-12T23:00:00Z,Washington Wizards,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-12T18:59:01Z
7,Under,Jordan Poole,-105,23.5,04690cf49d6417ab9eb5c0e76bc89e9a,basketball_nba,NBA,2024-04-12T23:00:00Z,Washington Wizards,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-12T18:59:01Z
8,Over,Jordan Poole,-125,23.5,04690cf49d6417ab9eb5c0e76bc89e9a,basketball_nba,NBA,2024-04-12T23:00:00Z,Washington Wizards,Chicago Bulls,betmgm,BetMGM,,player_points,2024-04-12T19:00:02Z
9,Under,Jordan Poole,-105,23.5,04690cf49d6417ab9eb5c0e76bc89e9a,basketball_nba,NBA,2024-04-12T23:00:00Z,Washington Wizards,Chicago Bulls,betmgm,BetMGM,,player_points,2024-04-12T19:00:02Z
10,Over,Jordan Poole,-125,23.5,04690cf49d6417ab9eb5c0e76bc89e9a,basketball_nba,NBA,2024-04-12T23:00:00Z,Washington Wizards,Chicago Bulls,bovada,Bovada,,player_points,2024-04-12T18:58:56Z
11,Under,Jordan Poole,-105,23.5,04690cf49d6417ab9eb5c0e76bc89e9a,basketball_nba,NBA,2024-04-12T23:00:00Z,Washington Wizards,Chicago Bulls,bovada,Bovada,,player_points,2024-04-12T18:58:56Z
12,Over,Jordan Poole,-121,23.5,04690cf49d6417ab9eb5c0e76bc89e9a,basketball_nba,NBA,2024-04-12T23:00:00Z,Washington Wizards,Chicago Bulls,williamhill_us,Caesars,,player_points,2024-04-12T18:58:36Z
