,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Anthony Davis,-120,25.5,0d31988221feb992519b909a81ac259b,basketball_nba,NBA,2024-04-02T23:10:00Z,Toronto Raptors,Los Angeles Lakers,draftkings,DraftKings,,player_points,2024-04-02T18:59:47Z
1,Under,Anthony Davis,-110,25.5,0d31988221feb992519b909a81ac259b,basketball_nba,NBA,2024-04-02T23:10:00Z,Toronto Raptors,Los Angeles Lakers,draftkings,DraftKings,,player_points,2024-04-02T18:59:47Z
2,Over,Austin Reaves,-120,16.5,0d31988221feb992519b909a81ac259b,basketball_nba,NBA,2024-04-02T23:10:00Z,Toronto Raptors,Los Angeles Lakers,draftkings,DraftKings,,player_points,2024-04-02T18:59:47Z
3,Under,Austin Reaves,-110,16.5,0d31988221feb992519b909a81ac259b,basketball_nba,NBA,2024-04-02T23:10:00Z,Toronto Raptors,Los Angeles Lakers,draftkings,DraftKings,,player_points,2024-04-02T18:59:47Z
4,Over,Bruce Brown Jr,100,11.5,0d31988221feb992519b909a81ac259b,basketball_nba,NBA,2024-04-02T23:10:00Z,Toronto Raptors,Los Angeles Lakers,draftkings,DraftKings,,player_points,2024-04-02T18:59:47Z
5,Under,Bruce Brown Jr,-130,11.5,0d31988221feb992519b909a81ac259b,basketball_nba,NBA,2024-04-02T23:10:00Z,Toronto Raptors,Los Angeles Lakers,draftkings,DraftKings,,player_points,2024-04-02T18:59:47Z
6,Over,D'Angelo Russell,-135,16.5,0d31988221feb992519b909a81ac259b,basketball_nba,NBA,2024-04-02T23:10:00Z,Toronto Raptors,Los Angeles Lakers,draftkings,DraftKings,,player_points,2024-04-02T18:59:47Z
7,Under,D'Angelo Russell,105,16.5,0d31988221feb992519b909a81ac259b,basketball_nba,NBA,2024-04-02T23:10:00Z,Toronto Raptors,Los Angeles Lakers,draftkings,DraftKings,,player_points,2024-04-02T18:59:47Z
8,Over,Immanuel Quickley,-105,19.5,0d31988221feb992519b909a81ac259b,basketball_nba,NBA,2024-04-02T23:10:00Z,Toronto Raptors,Los Angeles Lakers,draftkings,DraftKings,,player_points,2024-04-02T18:59:47Z
9,Under,Immanuel Quickley,-125,19.5,0d31988221feb992519b909a81ac259b,basketball_nba,NBA,2024-04-02T23:10:00Z,Toronto Raptors,Los Angeles Lakers,draftkings,DraftKings,,player_points,2024-04-02T18:59:47Z
