,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Alex Caruso,110,8.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
1,Under,Alex Caruso,-130,8.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
2,Over,Ayo Dosunmu,-118,14.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
3,Under,Ayo Dosunmu,-102,14.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
4,Over,Bam Adebayo,-102,20.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
5,Under,Bam Adebayo,-118,20.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
6,Over,Caleb Martin,105,11.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
7,Under,Caleb Martin,-125,11.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
8,Over,Coby White,102,20.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
9,Under,Coby White,-122,20.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
10,Over,DeMar DeRozan,-110,27.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
11,Under,DeMar DeRozan,-110,27.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
12,Over,Nikola Jovic,-120,7.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
13,Under,Nikola Jovic,100,7.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
14,Over,Nikola Vucevic,-102,17.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
15,Under,Nikola Vucevic,-118,17.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
16,Over,Terry Rozier,-118,15.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
17,Under,Terry Rozier,-102,15.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
18,Over,Tyler Herro,-110,24.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
19,Under,Tyler Herro,-110,24.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,draftkings,DraftKings,,player_points,2024-04-18T18:59:35Z
20,Over,Ayo Dosunmu,-122,14.5,63ee1b0647d6811b27076ac51f0278c4,basketball_nba,NBA,2024-04-19T23:10:00Z,Miami Heat,Chicago Bulls,fanduel,FanDuel,,player_points,2024-04-18T18:59:18Z
