,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Caris LeVert,-120,15.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,draftkings,DraftKings,,player_points,2024-03-20T12:56:32Z
1,Under,Caris LeVert,-110,15.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,draftkings,DraftKings,,player_points,2024-03-20T12:56:32Z
2,Over,Darius Garland,-125,20.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,draftkings,DraftKings,,player_points,2024-03-20T12:56:32Z
3,Under,Darius Garland,-105,20.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,draftkings,DraftKings,,player_points,2024-03-20T12:56:32Z
4,Over,Georges Niang,100,11.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,draftkings,DraftKings,,player_points,2024-03-20T12:56:32Z
5,Under,Georges Niang,-130,11.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,draftkings,DraftKings,,player_points,2024-03-20T12:56:32Z
6,Over,Isaac Okoro,100,11.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,draftkings,DraftKings,,player_points,2024-03-20T12:56:32Z
7,Under,Isaac Okoro,-130,11.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,draftkings,DraftKings,,player_points,2024-03-20T12:56:32Z
8,Over,Jarrett Allen,100,16.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,draftkings,DraftKings,,player_points,2024-03-20T12:56:32Z
9,Under,Jarrett Allen,-130,16.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,draftkings,DraftKings,,player_points,2024-03-20T12:56:32Z
10,Over,Jimmy Butler,-115,22.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,draftkings,DraftKings,,player_points,2024-03-20T12:56:32Z
11,Under,Jimmy Butler,-115,22.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,draftkings,DraftKings,,player_points,2024-03-20T12:56:32Z
12,Over,Jarrett Allen,-125,15.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,fanduel,FanDuel,,player_points,2024-03-20T12:58:57Z
13,Under,Jarrett Allen,-102,15.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,fanduel,FanDuel,,player_points,2024-03-20T12:58:57Z
14,Over,Georges Niang,-102,11.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,fanduel,FanDuel,,player_points,2024-03-20T12:58:57Z
15,Under,Georges Niang,-125,11.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,fanduel,FanDuel,,player_points,2024-03-20T12:58:57Z
16,Over,Caris LeVert,-108,15.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,fanduel,FanDuel,,player_points,2024-03-20T12:58:57Z
17,Under,Caris LeVert,-118,15.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,fanduel,FanDuel,,player_points,2024-03-20T12:58:57Z
18,Over,Isaac Okoro,-102,11.5,a49dbe5a2e4182a821d05f0a1fd43422,basketball_nba,NBA,2024-03-20T23:10:00Z,Cleveland Cavaliers,Miami Heat,fanduel,FanDuel,,player_points,2024-03-20T12:58:57Z
