,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Aaron Nesmith,-102,11.5,b26581715ce0b9f12463cd2e3317516f,basketball_nba,NBA,2024-05-10T23:00:00Z,Indiana Pacers,New York Knicks,draftkings,DraftKings,,player_points,2024-05-10T13:58:15Z
1,Under,Aaron Nesmith,-118,11.5,b26581715ce0b9f12463cd2e3317516f,basketball_nba,NBA,2024-05-10T23:00:00Z,Indiana Pacers,New York Knicks,draftkings,DraftKings,,player_points,2024-05-10T13:58:15Z
2,Over,Andrew Nembhard,-110,10.5,b26581715ce0b9f12463cd2e3317516f,basketball_nba,NBA,2024-05-10T23:00:00Z,Indiana Pacers,New York Knicks,draftkings,DraftKings,,player_points,2024-05-10T13:58:15Z
3,Under,Andrew Nembhard,-110,10.5,b26581715ce0b9f12463cd2e3317516f,basketball_nba,NBA,2024-05-10T23:00:00Z,Indiana Pacers,New York Knicks,draftkings,DraftKings,,player_points,2024-05-10T13:58:15Z
4,Over,Donte DiVincenzo,-112,20.5,b26581715ce0b9f12463cd2e3317516f,basketball_nba,NBA,2024-05-10T23:00:00Z,Indiana Pacers,New York Knicks,draftkings,DraftKings,,player_points,2024-05-10T13:58:15Z
5,Under,Donte DiVincenzo,-108,20.5,b26581715ce0b9f12463cd2e3317516f,basketball_nba,NBA,2024-05-10T23:00:00Z,Indiana Pacers,New York Knicks,draftkings,DraftKings,,player_points,2024-05-10T13:58:15Z
6,Over,Isaiah Hartenstein,105,12.5,b26581715ce0b9f12463cd2e3317516f,basketball_nba,NBA,2024-05-10T23:00:00Z,Indiana Pacers,New York Knicks,draftkings,DraftKings,,player_points,2024-05-10T13:58:15Z
7,Under,Isaiah Hartenstein,-125,12.5,b26581715ce0b9f12463cd2e3317516f,basketball_nba,NBA,2024-05-10T23:00:00Z,Indiana Pacers,New York Knicks,draftkings,DraftKings,,player_points,2024-05-10T13:58:15Z
8,Over,Jalen Brunson,-115,35.5,b26581715ce0b9f12463cd2e3317516f,basketball_nba,NBA,2024-05-10T23:00:00Z,Indiana Pacers,New York Knicks,draftkings,DraftKings,,player_points,2024-05-10T13:58:15Z
9,Under,Jalen Brunson,-105,35.5,b26581715ce0b9f12463cd2e3317516f,basketball_nba,NBA,2024-05-10T23:00:00Z,Indiana Pacers,New York Knicks,draftkings,DraftKings,,player_points,2024-05-10T13:58:15Z
