,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Al Horford,-105,8.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
1,Under,Al Horford,-115,8.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
2,Over,Darius Garland,-112,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
3,Under,Darius Garland,-108,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
4,Over,Derrick White,-118,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
5,Under,Derrick White,-102,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
6,Over,Donovan Mitchell,-108,30.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
7,Under,Donovan Mitchell,-112,30.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
8,Over,Evan Mobley,102,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
9,Under,Evan Mobley,-122,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
10,Over,Jaylen Brown,100,24.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
11,Under,Jaylen Brown,-120,24.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
12,Over,Jayson Tatum,110,28.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
13,Under,Jayson Tatum,-130,28.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
14,Over,Jrue Holiday,100,12.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
15,Under,Jrue Holiday,-120,12.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
16,Over,Max Strus,-110,9.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
17,Under,Max Strus,-110,9.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
18,Over,Payton Pritchard,102,7.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
19,Under,Payton Pritchard,-122,7.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,draftkings,DraftKings,,player_points,2024-05-13T13:57:59Z
20,Over,Jaylen Brown,-111,24.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
21,Under,Jaylen Brown,-115,24.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
22,Over,Al Horford,-111,8.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
23,Under,Al Horford,-115,8.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
24,Over,Max Strus,-122,9.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
25,Under,Max Strus,-104,9.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
26,Over,Evan Mobley,102,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
27,Under,Evan Mobley,-130,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
28,Over,Jrue Holiday,-104,12.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
29,Under,Jrue Holiday,-122,12.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
30,Over,Derrick White,-125,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
31,Under,Derrick White,-102,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
32,Over,Payton Pritchard,-106,7.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
33,Under,Payton Pritchard,-120,7.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
34,Over,Donovan Mitchell,-102,30.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
35,Under,Donovan Mitchell,-125,30.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
36,Over,Jayson Tatum,-104,28.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
37,Under,Jayson Tatum,-122,28.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
38,Over,Darius Garland,-118,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
39,Under,Darius Garland,-108,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,fanduel,FanDuel,,player_points,2024-05-13T13:58:57Z
40,Under,Jaylen Brown,-120,24.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
41,Over,Jaylen Brown,-108,24.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
42,Over,Jayson Tatum,-106,28.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
43,Under,Jayson Tatum,-122,28.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
44,Under,Darius Garland,-118,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
45,Over,Darius Garland,-110,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
46,Under,Al Horford,-122,8.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
47,Over,Al Horford,-106,8.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
48,Over,Evan Mobley,-101,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
49,Under,Evan Mobley,-128,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
50,Under,Derrick White,-111,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
51,Over,Derrick White,-116,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
52,Under,Max Strus,-112,9.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
53,Over,Max Strus,-115,9.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
54,Over,Jrue Holiday,-106,12.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
55,Under,Jrue Holiday,-122,12.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
56,Over,Donovan Mitchell,-120,29.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
57,Under,Donovan Mitchell,-108,29.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
58,Over,Payton Pritchard,-103,7.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
59,Under,Payton Pritchard,-125,7.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
60,Under,Sam Hauser,-127,3.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
61,Over,Sam Hauser,-102,3.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,betonlineag,BetOnline.ag,,player_points,2024-05-13T13:59:18Z
62,Over,Jayson Tatum,-106,28.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
63,Under,Jayson Tatum,-129,28.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
64,Over,Jaylen Brown,-108,24.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
65,Under,Jaylen Brown,-127,24.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
66,Over,Derrick White,-129,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
67,Under,Derrick White,-106,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
68,Over,Al Horford,-117,8.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
69,Under,Al Horford,-117,8.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
70,Over,Darius Garland,-113,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
71,Under,Darius Garland,-121,15.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
72,Over,Max Strus,-113,9.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
73,Under,Max Strus,-121,9.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
74,Over,Donovan Mitchell,-108,30.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
75,Under,Donovan Mitchell,-127,30.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
76,Over,Jrue Holiday,-106,12.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
77,Under,Jrue Holiday,-129,12.5,63997e6c1cd71cb56e14a16799fa3334,basketball_nba,NBA,2024-05-13T23:00:00Z,Cleveland Cavaliers,Boston Celtics,williamhill_us,Caesars,,player_points,2024-05-13T13:58:31Z
