,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Khris Middleton,-115,16.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-17T18:56:56Z
1,Under,Khris Middleton,-115,16.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-17T18:56:56Z
2,Over,Bobby Portis,120,29.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,pointsbetus,PointsBet (US),,player_points,2024-03-17T18:55:29Z
3,Under,Bobby Portis,-160,29.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,pointsbetus,PointsBet (US),,player_points,2024-03-17T18:55:29Z
4,Over,Devin Booker,-120,24.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,pointsbetus,PointsBet (US),,player_points,2024-03-17T18:55:29Z
5,Under,Devin Booker,-110,24.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,pointsbetus,PointsBet (US),,player_points,2024-03-17T18:55:29Z
6,Over,Bobby Portis,-105,29.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,bovada,Bovada,,player_points,2024-03-17T18:56:15Z
7,Under,Bobby Portis,-125,29.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,bovada,Bovada,,player_points,2024-03-17T18:56:15Z
8,Over,Eric Gordon,-105,12.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,bovada,Bovada,,player_points,2024-03-17T18:56:15Z
9,Under,Eric Gordon,-125,12.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,bovada,Bovada,,player_points,2024-03-17T18:56:15Z
10,Over,Jusuf Nurkic,-167,9.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,betrivers,BetRivers,,player_points,2024-03-17T18:52:45Z
11,Under,Jusuf Nurkic,117,9.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,betrivers,BetRivers,,player_points,2024-03-17T18:52:45Z
12,Over,Bradley Beal,-120,19.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,betrivers,BetRivers,,player_points,2024-03-17T18:52:45Z
13,Under,Bradley Beal,-115,19.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,betrivers,BetRivers,,player_points,2024-03-17T18:52:45Z
14,Over,Devin Booker,-125,24.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,betrivers,BetRivers,,player_points,2024-03-17T18:52:45Z
15,Under,Devin Booker,-112,24.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,betrivers,BetRivers,,player_points,2024-03-17T18:52:45Z
16,Over,Kevin Durant,-124,16.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,betrivers,BetRivers,,player_points,2024-03-17T18:52:45Z
17,Under,Kevin Durant,-113,16.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,betrivers,BetRivers,,player_points,2024-03-17T18:52:45Z
18,Over,Grayson Allen,-127,25.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,betrivers,BetRivers,,player_points,2024-03-17T18:52:45Z
19,Under,Grayson Allen,-110,25.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,betrivers,BetRivers,,player_points,2024-03-17T18:52:45Z
20,Over,Jusuf Nurkic,-235,9.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,unibet_us,Unibet,,player_points,2024-03-17T18:52:13Z
21,Under,Jusuf Nurkic,155,9.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,unibet_us,Unibet,,player_points,2024-03-17T18:52:13Z
22,Over,Bradley Beal,100,19.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,unibet_us,Unibet,,player_points,2024-03-17T18:52:13Z
23,Under,Bradley Beal,-141,19.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,unibet_us,Unibet,,player_points,2024-03-17T18:52:13Z
24,Over,Devin Booker,-134,23.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,unibet_us,Unibet,,player_points,2024-03-17T18:52:13Z
25,Under,Devin Booker,-107,23.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,unibet_us,Unibet,,player_points,2024-03-17T18:52:13Z
26,Over,Damian Lillard,-134,31.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,unibet_us,Unibet,,player_points,2024-03-17T18:52:13Z
27,Under,Damian Lillard,-105,31.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,unibet_us,Unibet,,player_points,2024-03-17T18:52:13Z
28,Over,Kevin Durant,-125,17.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,unibet_us,Unibet,,player_points,2024-03-17T18:52:13Z
29,Under,Kevin Durant,-113,17.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,unibet_us,Unibet,,player_points,2024-03-17T18:52:13Z
30,Over,Grayson Allen,-148,25.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,unibet_us,Unibet,,player_points,2024-03-17T18:52:13Z
31,Under,Grayson Allen,104,25.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,unibet_us,Unibet,,player_points,2024-03-17T18:52:13Z
32,Over,Damian Lillard,-112,32.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,williamhill_us,Caesars,,player_points,2024-03-17T18:59:45Z
33,Under,Damian Lillard,-128,32.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,williamhill_us,Caesars,,player_points,2024-03-17T18:59:45Z
34,Over,Kevin Durant,-142,15.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,williamhill_us,Caesars,,player_points,2024-03-17T18:59:45Z
35,Under,Kevin Durant,-101,15.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,williamhill_us,Caesars,,player_points,2024-03-17T18:59:45Z
36,Over,Bobby Portis,115,33.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,williamhill_us,Caesars,,player_points,2024-03-17T18:59:45Z
37,Under,Bobby Portis,-166,33.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,williamhill_us,Caesars,,player_points,2024-03-17T18:59:45Z
38,Over,Devin Booker,-122,26.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,williamhill_us,Caesars,,player_points,2024-03-17T18:59:45Z
39,Under,Devin Booker,-118,26.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,williamhill_us,Caesars,,player_points,2024-03-17T18:59:45Z
40,Over,Bradley Beal,-107,20.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,williamhill_us,Caesars,,player_points,2024-03-17T18:59:45Z
41,Under,Bradley Beal,-134,20.5,1d94d6d2735bab50962c587499844cce,basketball_nba,NBA,2024-03-17T17:10:27Z,Milwaukee Bucks,Phoenix Suns,williamhill_us,Caesars,,player_points,2024-03-17T18:59:45Z
42,Over,Bam Adebayo,105,22.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
43,Under,Bam Adebayo,-135,22.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
44,Over,Cade Cunningham,-110,21.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
45,Under,Cade Cunningham,-120,21.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
46,Over,Caleb Martin,-120,11.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
47,Under,Caleb Martin,-110,11.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
48,Over,Duncan Robinson,-120,15.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
49,Under,Duncan Robinson,-110,15.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
50,Over,Haywood Highsmith,100,6.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
51,Under,Haywood Highsmith,-130,6.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
52,Over,Isaiah Stewart II,-120,10.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
53,Under,Isaiah Stewart II,-110,10.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
54,Over,Jaden Ivey,-105,16.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
55,Under,Jaden Ivey,-125,16.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
56,Over,Jaime Jaquez Jr,-125,15.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
57,Under,Jaime Jaquez Jr,-105,15.5,715cf1e7a7ede64f89f706ff40a2399a,basketball_nba,NBA,2024-03-17T19:10:00Z,Detroit Pistons,Miami Heat,draftkings,DraftKings,,player_points,2024-03-17T18:59:01Z
