,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Bradley Beal,-110,18.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-14T12:58:06Z
1,Under,Bradley Beal,-120,18.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-14T12:58:06Z
2,Over,Devin Booker,-140,24.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-14T12:58:06Z
3,Under,Devin Booker,110,24.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-14T12:58:06Z
4,Over,Grayson Allen,-115,11.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-14T12:58:06Z
5,Under,Grayson Allen,-115,11.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-14T12:58:06Z
6,Over,Jaylen Brown,-110,25.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-14T12:58:06Z
7,Under,Jaylen Brown,-120,25.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-14T12:58:06Z
8,Over,Jayson Tatum,-105,30.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-14T12:58:06Z
9,Under,Jayson Tatum,-125,30.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-14T12:58:06Z
10,Over,Jusuf Nurkic,-125,10.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-14T12:58:06Z
11,Under,Jusuf Nurkic,-105,10.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-14T12:58:06Z
12,Over,Kevin Durant,-120,27.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-14T12:58:06Z
13,Under,Kevin Durant,-110,27.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,draftkings,DraftKings,,player_points,2024-03-14T12:58:06Z
14,Over,Bradley Beal,-120,18.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,pointsbetus,PointsBet (US),,player_points,2024-03-14T12:58:04Z
15,Under,Bradley Beal,-110,18.5,78a3a48434085cfbb5f7983d42dc179c,basketball_nba,NBA,2024-03-14T23:30:00Z,Boston Celtics,Phoenix Suns,pointsbetus,PointsBet (US),,player_points,2024-03-14T12:58:04Z
