,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Aaron Wiggins,105,7.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
1,Under,Aaron Wiggins,-125,7.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
2,Over,Chet Holmgren,100,15.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
3,Under,Chet Holmgren,-120,15.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
4,Over,Daniel Gafford,-112,11.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
5,Under,Daniel Gafford,-108,11.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
6,Over,Derrick Jones,-125,8.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
7,Under,Derrick Jones,105,8.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
8,Over,Jalen Williams,-120,19.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
9,Under,Jalen Williams,100,19.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
10,Over,Josh Giddey,114,6.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
11,Under,Josh Giddey,-135,6.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
12,Over,Kyrie Irving,-118,22.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
13,Under,Kyrie Irving,-102,22.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
14,Over,Luguentz Dort,-108,9.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
15,Under,Luguentz Dort,-112,9.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
16,Over,Luka Doncic,-108,30.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
17,Under,Luka Doncic,-112,30.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
18,Over,P.J. Washington,-115,13.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
19,Under,P.J. Washington,-105,13.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
20,Over,Shai Gilgeous-Alexander,-105,29.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
21,Under,Shai Gilgeous-Alexander,-115,29.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
22,Over,Tim Hardaway Jr,102,8.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
23,Under,Tim Hardaway Jr,-122,8.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,draftkings,DraftKings,,player_points,2024-05-11T13:58:49Z
24,Over,Josh Giddey,-130,5.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,fanduel,FanDuel,,player_points,2024-05-11T13:59:45Z
25,Under,Josh Giddey,106,5.5,e56917ea23d657f40db8f264970e0f69,basketball_nba,NBA,2024-05-11T19:30:00Z,Dallas Mavericks,Oklahoma City Thunder,fanduel,FanDuel,,player_points,2024-05-11T13:59:45Z
