,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Bogdan Bogdanovic,-115,17.5,4fa62836feeb88c78b9d54c8274d6add,basketball_nba,NBA,2024-04-04T23:40:00Z,Dallas Mavericks,Atlanta Hawks,draftkings,DraftKings,,player_points,2024-04-04T18:58:57Z
1,Under,Bogdan Bogdanovic,-115,17.5,4fa62836feeb88c78b9d54c8274d6add,basketball_nba,NBA,2024-04-04T23:40:00Z,Dallas Mavericks,Atlanta Hawks,draftkings,DraftKings,,player_points,2024-04-04T18:58:57Z
2,Over,Bruno Fernando,110,6.5,4fa62836feeb88c78b9d54c8274d6add,basketball_nba,NBA,2024-04-04T23:40:00Z,Dallas Mavericks,Atlanta Hawks,draftkings,DraftKings,,player_points,2024-04-04T18:58:57Z
3,Under,Bruno Fernando,-140,6.5,4fa62836feeb88c78b9d54c8274d6add,basketball_nba,NBA,2024-04-04T23:40:00Z,Dallas Mavericks,Atlanta Hawks,draftkings,DraftKings,,player_points,2024-04-04T18:58:57Z
4,Over,Clint Capela,-125,11.5,4fa62836feeb88c78b9d54c8274d6add,basketball_nba,NBA,2024-04-04T23:40:00Z,Dallas Mavericks,Atlanta Hawks,draftkings,DraftKings,,player_points,2024-04-04T18:58:57Z
5,Under,Clint Capela,-105,11.5,4fa62836feeb88c78b9d54c8274d6add,basketball_nba,NBA,2024-04-04T23:40:00Z,Dallas Mavericks,Atlanta Hawks,draftkings,DraftKings,,player_points,2024-04-04T18:58:57Z
6,Over,Daniel Gafford,-115,11.5,4fa62836feeb88c78b9d54c8274d6add,basketball_nba,NBA,2024-04-04T23:40:00Z,Dallas Mavericks,Atlanta Hawks,draftkings,DraftKings,,player_points,2024-04-04T18:58:57Z
7,Under,Daniel Gafford,-115,11.5,4fa62836feeb88c78b9d54c8274d6add,basketball_nba,NBA,2024-04-04T23:40:00Z,Dallas Mavericks,Atlanta Hawks,draftkings,DraftKings,,player_points,2024-04-04T18:58:57Z
8,Over,Dante Exum,-115,6.5,4fa62836feeb88c78b9d54c8274d6add,basketball_nba,NBA,2024-04-04T23:40:00Z,Dallas Mavericks,Atlanta Hawks,draftkings,DraftKings,,player_points,2024-04-04T18:58:57Z
9,Under,Dante Exum,-115,6.5,4fa62836feeb88c78b9d54c8274d6add,basketball_nba,NBA,2024-04-04T23:40:00Z,Dallas Mavericks,Atlanta Hawks,draftkings,DraftKings,,player_points,2024-04-04T18:58:57Z
