,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Aaron Gordon,100,14.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
1,Under,Aaron Gordon,-120,14.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
2,Over,Anthony Edwards,100,29.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
3,Under,Anthony Edwards,-120,29.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
4,Over,Christian Braun,-108,6.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
5,Under,Christian Braun,-112,6.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
6,Over,Jaden McDaniels,-112,9.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
7,Under,Jaden McDaniels,-108,9.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
8,Over,Jamal Murray,-110,19.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
9,Under,Jamal Murray,-110,19.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
10,Over,Karl-Anthony Towns,-102,20.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
11,Under,Karl-Anthony Towns,-118,20.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
12,Over,Kentavious Caldwell-Pope,-125,7.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
13,Under,Kentavious Caldwell-Pope,105,7.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
14,Over,Michael Porter Jr,-122,13.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
15,Under,Michael Porter Jr,102,13.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
16,Over,Mike Conley,-125,10.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
17,Under,Mike Conley,105,10.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
18,Over,Naz Reid,-125,9.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
19,Under,Naz Reid,100,9.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
20,Over,Nikola Jokic,-105,29.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
21,Under,Nikola Jokic,-115,29.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
22,Over,Rudy Gobert,-108,11.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
23,Under,Rudy Gobert,-112,11.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,draftkings,DraftKings,,player_points,2024-05-16T13:58:30Z
24,Over,Michael Porter Jr,-120,13.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,fanduel,FanDuel,,player_points,2024-05-16T13:59:28Z
25,Under,Michael Porter Jr,-108,13.5,f3b982a0c00846bef1ed459ac181220d,basketball_nba,NBA,2024-05-17T00:35:00Z,Minnesota Timberwolves,Denver Nuggets,fanduel,FanDuel,,player_points,2024-05-16T13:59:28Z
