,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Cole Anthony,120,6.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,draftkings,DraftKings,,player_points,2024-05-05T18:59:34Z
1,Under,Cole Anthony,-142,6.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,draftkings,DraftKings,,player_points,2024-05-05T18:59:34Z
2,Over,Darius Garland,-108,7.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,draftkings,DraftKings,,player_points,2024-05-05T18:59:34Z
3,Under,Darius Garland,-112,7.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,draftkings,DraftKings,,player_points,2024-05-05T18:59:34Z
4,Over,Donovan Mitchell,-110,41.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,draftkings,DraftKings,,player_points,2024-05-05T18:59:34Z
5,Under,Donovan Mitchell,-110,41.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,draftkings,DraftKings,,player_points,2024-05-05T18:59:34Z
6,Over,Franz Wagner,-112,9.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,draftkings,DraftKings,,player_points,2024-05-05T18:59:34Z
7,Under,Franz Wagner,-108,9.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,draftkings,DraftKings,,player_points,2024-05-05T18:59:34Z
8,Over,Jonathan Isaac,110,4.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,draftkings,DraftKings,,player_points,2024-05-05T18:59:34Z
9,Under,Jonathan Isaac,-130,4.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,draftkings,DraftKings,,player_points,2024-05-05T18:59:34Z
10,Over,Moe Wagner,110,5.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,draftkings,DraftKings,,player_points,2024-05-05T18:59:34Z
11,Under,Moe Wagner,-130,5.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,draftkings,DraftKings,,player_points,2024-05-05T18:59:34Z
12,Over,Paolo Banchero,105,36.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,draftkings,DraftKings,,player_points,2024-05-05T18:59:34Z
13,Under,Paolo Banchero,-125,36.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,draftkings,DraftKings,,player_points,2024-05-05T18:59:34Z
14,Over,Franz Wagner,-115,9.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,fanduel,FanDuel,,player_points,2024-05-05T18:59:00Z
15,Under,Franz Wagner,-111,9.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,fanduel,FanDuel,,player_points,2024-05-05T18:59:00Z
16,Over,Donovan Mitchell,-104,41.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,fanduel,FanDuel,,player_points,2024-05-05T18:59:00Z
17,Under,Donovan Mitchell,-122,41.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,fanduel,FanDuel,,player_points,2024-05-05T18:59:00Z
18,Over,Wendell Carter Jr,-174,11.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,fanduel,FanDuel,,player_points,2024-05-05T18:59:00Z
19,Under,Wendell Carter Jr,136,11.5,3b6b51e8f40c2d76be4d907339eaa27b,basketball_nba,NBA,2024-05-05T17:11:17Z,Cleveland Cavaliers,Orlando Magic,fanduel,FanDuel,,player_points,2024-05-05T18:59:00Z
