,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Brandon Miller,-120,18.5,c5e653a024326e1ae72231bb1c005328,basketball_nba,NBA,2024-04-09T23:10:00Z,Charlotte Hornets,Dallas Mavericks,draftkings,DraftKings,,player_points,2024-04-08T22:44:34Z
1,Under,Brandon Miller,-110,18.5,c5e653a024326e1ae72231bb1c005328,basketball_nba,NBA,2024-04-09T23:10:00Z,Charlotte Hornets,Dallas Mavericks,draftkings,DraftKings,,player_points,2024-04-08T22:44:34Z
2,Over,Daniel Gafford,-115,11.5,c5e653a024326e1ae72231bb1c005328,basketball_nba,NBA,2024-04-09T23:10:00Z,Charlotte Hornets,Dallas Mavericks,draftkings,DraftKings,,player_points,2024-04-08T22:44:34Z
3,Under,Daniel Gafford,-115,11.5,c5e653a024326e1ae72231bb1c005328,basketball_nba,NBA,2024-04-09T23:10:00Z,Charlotte Hornets,Dallas Mavericks,draftkings,DraftKings,,player_points,2024-04-08T22:44:34Z
4,Over,Derrick Jones,-120,7.5,c5e653a024326e1ae72231bb1c005328,basketball_nba,NBA,2024-04-09T23:10:00Z,Charlotte Hornets,Dallas Mavericks,draftkings,DraftKings,,player_points,2024-04-08T22:44:34Z
5,Under,Derrick Jones,-110,7.5,c5e653a024326e1ae72231bb1c005328,basketball_nba,NBA,2024-04-09T23:10:00Z,Charlotte Hornets,Dallas Mavericks,draftkings,DraftKings,,player_points,2024-04-08T22:44:34Z
6,Over,Kyrie Irving,-125,25.5,c5e653a024326e1ae72231bb1c005328,basketball_nba,NBA,2024-04-09T23:10:00Z,Charlotte Hornets,Dallas Mavericks,draftkings,DraftKings,,player_points,2024-04-08T22:44:34Z
7,Under,Kyrie Irving,-105,25.5,c5e653a024326e1ae72231bb1c005328,basketball_nba,NBA,2024-04-09T23:10:00Z,Charlotte Hornets,Dallas Mavericks,draftkings,DraftKings,,player_points,2024-04-08T22:44:34Z
8,Over,Luka Doncic,-110,31.5,c5e653a024326e1ae72231bb1c005328,basketball_nba,NBA,2024-04-09T23:10:00Z,Charlotte Hornets,Dallas Mavericks,draftkings,DraftKings,,player_points,2024-04-08T22:44:34Z
9,Under,Luka Doncic,-120,31.5,c5e653a024326e1ae72231bb1c005328,basketball_nba,NBA,2024-04-09T23:10:00Z,Charlotte Hornets,Dallas Mavericks,draftkings,DraftKings,,player_points,2024-04-08T22:44:34Z
