,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Brandon Miller,-120,16.5,902f333cd3d25777474fd0e0f8920bb0,basketball_nba,NBA,2024-03-19T23:10:00Z,Orlando Magic,Charlotte Hornets,draftkings,DraftKings,,player_points,2024-03-19T20:13:00Z
1,Under,Brandon Miller,-110,16.5,902f333cd3d25777474fd0e0f8920bb0,basketball_nba,NBA,2024-03-19T23:10:00Z,Orlando Magic,Charlotte Hornets,draftkings,DraftKings,,player_points,2024-03-19T20:13:00Z
2,Over,Cole Anthony,-130,8.5,902f333cd3d25777474fd0e0f8920bb0,basketball_nba,NBA,2024-03-19T23:10:00Z,Orlando Magic,Charlotte Hornets,draftkings,DraftKings,,player_points,2024-03-19T20:13:00Z
3,Under,Cole Anthony,100,8.5,902f333cd3d25777474fd0e0f8920bb0,basketball_nba,NBA,2024-03-19T23:10:00Z,Orlando Magic,Charlotte Hornets,draftkings,DraftKings,,player_points,2024-03-19T20:13:00Z
4,Over,Franz Wagner,-120,18.5,902f333cd3d25777474fd0e0f8920bb0,basketball_nba,NBA,2024-03-19T23:10:00Z,Orlando Magic,Charlotte Hornets,draftkings,DraftKings,,player_points,2024-03-19T20:13:00Z
5,Under,Franz Wagner,-110,18.5,902f333cd3d25777474fd0e0f8920bb0,basketball_nba,NBA,2024-03-19T23:10:00Z,Orlando Magic,Charlotte Hornets,draftkings,DraftKings,,player_points,2024-03-19T20:13:00Z
6,Over,Gary Harris,-105,7.5,902f333cd3d25777474fd0e0f8920bb0,basketball_nba,NBA,2024-03-19T23:10:00Z,Orlando Magic,Charlotte Hornets,draftkings,DraftKings,,player_points,2024-03-19T20:13:00Z
7,Under,Gary Harris,-125,7.5,902f333cd3d25777474fd0e0f8920bb0,basketball_nba,NBA,2024-03-19T23:10:00Z,Orlando Magic,Charlotte Hornets,draftkings,DraftKings,,player_points,2024-03-19T20:13:00Z
8,Over,Grant Williams,-125,11.5,902f333cd3d25777474fd0e0f8920bb0,basketball_nba,NBA,2024-03-19T23:10:00Z,Orlando Magic,Charlotte Hornets,draftkings,DraftKings,,player_points,2024-03-19T20:13:00Z
9,Under,Grant Williams,-105,11.5,902f333cd3d25777474fd0e0f8920bb0,basketball_nba,NBA,2024-03-19T23:10:00Z,Orlando Magic,Charlotte Hornets,draftkings,DraftKings,,player_points,2024-03-19T20:13:00Z
10,Over,Jalen Suggs,-125,10.5,902f333cd3d25777474fd0e0f8920bb0,basketball_nba,NBA,2024-03-19T23:10:00Z,Orlando Magic,Charlotte Hornets,draftkings,DraftKings,,player_points,2024-03-19T20:13:00Z
11,Under,Jalen Suggs,-105,10.5,902f333cd3d25777474fd0e0f8920bb0,basketball_nba,NBA,2024-03-19T23:10:00Z,Orlando Magic,Charlotte Hornets,draftkings,DraftKings,,player_points,2024-03-19T20:13:00Z
12,Over,Jonathan Isaac,-115,7.5,902f333cd3d25777474fd0e0f8920bb0,basketball_nba,NBA,2024-03-19T23:10:00Z,Orlando Magic,Charlotte Hornets,draftkings,DraftKings,,player_points,2024-03-19T20:13:00Z
13,Under,Jonathan Isaac,-115,7.5,902f333cd3d25777474fd0e0f8920bb0,basketball_nba,NBA,2024-03-19T23:10:00Z,Orlando Magic,Charlotte Hornets,draftkings,DraftKings,,player_points,2024-03-19T20:13:00Z
14,Over,Markelle Fultz,-105,6.5,902f333cd3d25777474fd0e0f8920bb0,basketball_nba,NBA,2024-03-19T23:10:00Z,Orlando Magic,Charlotte Hornets,draftkings,DraftKings,,player_points,2024-03-19T20:13:00Z
