,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Bogdan Bogdanovic,-130,17.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
1,Under,Bogdan Bogdanovic,100,17.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
2,Over,Bruno Fernando,-120,8.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
3,Under,Bruno Fernando,-110,8.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
4,Over,Clint Capela,105,12.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
5,Under,Clint Capela,-135,12.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
6,Over,De'Andre Hunter,-115,17.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
7,Under,De'Andre Hunter,-115,17.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
8,Over,Dejounte Murray,-125,23.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
9,Under,Dejounte Murray,-105,23.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
10,Over,Derrick White,-135,13.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
11,Under,Derrick White,105,13.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
12,Over,Jaylen Brown,-135,21.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
13,Under,Jaylen Brown,105,21.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
14,Over,Jayson Tatum,-130,26.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
15,Under,Jayson Tatum,100,26.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
16,Over,Jrue Holiday,-130,9.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
17,Under,Jrue Holiday,100,9.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
18,Over,Kristaps Porzingis,-130,17.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
19,Under,Kristaps Porzingis,100,17.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
20,Over,Vit Krejci,-110,7.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
21,Under,Vit Krejci,-120,7.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,draftkings,DraftKings,,player_points,2024-03-28T18:58:16Z
22,Over,Bogdan Bogdanovic,-120,17.5,10c80191d15083974a1bd1bdb73afe97,basketball_nba,NBA,2024-03-28T23:40:00Z,Atlanta Hawks,Boston Celtics,pointsbetus,PointsBet (US),,player_points,2024-03-28T18:59:20Z
